,no,url,title,platform,title_en,score,label
368,368,https://www.liputan6.com/bisnis/read/5809313/kenaikan-ppn-jadi-12-pada-2025-luhut-sebut-hampir-pasti-diundur,"Kenaikan PPN Jadi 12% pada 2025, Luhut Sebut Hampir Pasti Diundur",liputan6.com,Luhut said the VAT increase to 12% in 2025 will almost certainly be postponed,0.21428571428571427,1
369,369,https://www.liputan6.com/bisnis/read/5809293/persimpangan-jalan-ppn-12-dari-frugal-living-hingga-ekonomi-tersendat,Persimpangan Jalan PPN 12%: dari Frugal Living hingga Ekonomi Tersendat,liputan6.com,12% VAT Crossroads: from Frugal Living to Stumbling Economy,0.0,1
370,370,https://www.liputan6.com/bisnis/read/5809286/ppn-naik-jadi-12-tahun-depan-frugal-living-jadi-solusi,"PPN Naik Jadi 12% Tahun Depan, Frugal Living Jadi Solusi?",liputan6.com,"VAT Increases to 12% Next Year, Is Frugal Living the Solution?",0.0,1
371,371,https://www.liputan6.com/bisnis/read/5809284/arti-frugal-living-yang-ramai-diperbincangkan-dampak-rencana-kenaikan-ppn-12,Arti Frugal Living yang Ramai Diperbincangkan Dampak Rencana Kenaikan PPN 12%,liputan6.com,The Meaning of Frugal Living is Much Discussed Impact of Planned 12% VAT Increase,0.2,1
372,372,https://www.liputan6.com/bisnis/read/5809192/ppn-12-diprediksi-tambah-penerimaan-negara-rp-75-triliun,PPN 12% Diprediksi Tambah Penerimaan Negara Rp 75 Triliun,liputan6.com,12% VAT Predicted to Add IDR 75 Trillion to State Revenue,0.0,1
373,373,https://www.liputan6.com/bisnis/read/5809186/daftar-barang-yang-kena-ppn-12-per-1-januari-2025-ada-kulkas-hingga-pulsa,"Daftar Barang yang Kena PPN 12% per 1 Januari 2025, Ada Kulkas hingga Pulsa",liputan6.com,"List of goods subject to 12% VAT as of January 1 2025, from refrigerators to credit",-0.16666666666666666,0
374,374,https://www.liputan6.com/bisnis/read/5808922/kenaikan-ump-2025-jadi-angin-segar-pekerja-tapi-pupus-gara-gara-ppn-12,"Kenaikan UMP 2025 Jadi Angin Segar Pekerja, tapi Pupus Gara-Gara PPN 12%",liputan6.com,"The 2025 UMP increase will be a breath of fresh air for workers, but it will be dashed because of 12% VAT",0.3,1
375,375,https://www.liputan6.com/bisnis/read/5808233/hadapi-kenaikan-ump-plus-ppn-12-pengusaha-rayu-sri-mulyani,"Hadapi Kenaikan UMP Plus PPN 12%, Pengusaha Rayu Sri Mulyani",liputan6.com,"Facing a 12% increase in UMP Plus VAT, Entrepreneur Rayu Sri Mulyani",0.0,1
376,376,https://www.liputan6.com/bisnis/read/5804529/ppn-bakal-naik-jadi-12-pengusaha-cemaskan-hal-ini,"PPN Bakal Naik jadi 12%, Pengusaha Cemaskan Hal Ini",liputan6.com,"VAT Will Increase to 12%, Entrepreneurs Are Worried About This",0.0,1
377,377,https://www.liputan6.com/bisnis/read/5804119/ppn-12-bikin-daya-beli-masyarakat-makin-anjlok-benarkah,"PPN 12% Bikin Daya Beli Masyarakat Makin Anjlok, Benarkah?",liputan6.com,"12% VAT Makes People's Purchasing Power Drop Even More, Is That True?",0.425,1
378,378,https://www.liputan6.com/bisnis/read/5804013/pengusaha-konstruksi-tolak-ppn-12-ini-bahayanya,"Pengusaha Konstruksi Tolak PPN 12%, Ini Bahayanya",liputan6.com,"Construction Entrepreneurs Reject 12% VAT, This is the Danger",0.0,1
379,379,https://www.liputan6.com/bisnis/read/5803739/kip-belum-ada-laporan-masyarakat-terkait-ppn-jadi-12,KIP: Belum Ada Laporan Masyarakat Terkait PPN jadi 12%,liputan6.com,KIP: No Public Reports Yet Regarding VAT to 12%,0.0,1
380,380,https://www.liputan6.com/news/read/5803650/komisi-informasi-pusat-jelaskan-prosedur-pengaduan-terkait-kenaikan-ppn-12,Komisi Informasi Pusat Jelaskan Prosedur Pengaduan Terkait Kenaikan PPN 12%,liputan6.com,Central Information Commission Explains Complaint Procedure Regarding 12% VAT Increase,-0.15,0
381,381,https://www.liputan6.com/news/read/5803612/komisioner-komisi-informasi-jakarta-beberkan-dampak-turunan-ppn-naik-12,Komisioner Komisi Informasi Jakarta Beberkan Dampak Turunan PPN Naik 12%,liputan6.com,Jakarta Information Commission Commissioner Explains Impact of VAT Derivation Increase of 12%,0.0,1
382,382,https://www.liputan6.com/bisnis/read/5803500/ppn-naik-jadi-12-banyak-masyarakat-belum-tahu,"PPN Naik jadi 12%, Banyak Masyarakat Belum Tahu?",liputan6.com,"VAT Increased to 12%, Many People Don't Know?",0.5,1
383,383,https://www.liputan6.com/bisnis/read/5802467/tarif-ppn-2025-naik-jadi-12-indef-beri-catatan,"Tarif PPN 2025 Naik Jadi 12%, Indef Beri Catatan",liputan6.com,"2025 VAT rate increases to 12%, Indef notes",0.0,1
384,384,https://www.liputan6.com/bisnis/read/5800834/top-3-tarif-ppn-12-bakal-bikin-pemerintah-bebas-belanja,Top 3: Tarif PPN 12% Bakal Bikin Pemerintah Bebas Belanja,liputan6.com,Top 3: 12% VAT rate will make the government free to spend,0.45,1
385,385,https://www.liputan6.com/bisnis/read/5800182/ppn-naik-jadi-12-mulai-2025-dpr-bilang-begini,"PPN Naik Jadi 12% Mulai 2025, DPR Bilang Begini",liputan6.com,"VAT Increases to 12% Starting 2025, DPR Says This",0.0,1
386,386,https://www.liputan6.com/hot/read/5800072/6-cuitan-netizen-keluhkan-ppn-naik-12-persen-mulai-2025-ini-bikin-elus-dada,6 Cuitan Netizen Keluhkan PPN Naik 12 Persen Mulai 2025 Ini Bikin Elus Dada,liputan6.com,6 Tweets from Netizens Complaining about VAT Rising 12 Percent Starting in 2025 Makes You Rub Your Chest,0.0,1
387,387,https://www.liputan6.com/bisnis/read/5800085/ppn-12-bakal-berlaku-pada-2025-ini-tanggapan-pengamat,"PPN 12% Bakal Berlaku pada 2025, Ini Tanggapan Pengamat",liputan6.com,"12% VAT Will Apply in 2025, This is Observer's Response",0.0,1
388,388,https://www.liputan6.com/bisnis/read/5799933/tarif-ppn-12-bakal-bikin-pemerintah-bebas-belanja-untuk-pembangunan,Tarif PPN 12% Bakal Bikin Pemerintah Bebas Belanja untuk Pembangunan,liputan6.com,A VAT rate of 12% will make the government free to spend on development,0.4,1
389,389,https://www.liputan6.com/hot/read/5798985/ppn-naik-12-persen-barang-apa-saja-yang-ikut-naik,"PPN Naik 12 Persen, Barang Apa Saja yang Ikut Naik?",liputan6.com,"VAT Increases by 12 Percent, What Goods Also Increase?",0.0,1
390,390,https://www.liputan6.com/bisnis/read/5799080/ylki-tolak-ppn-12-pemerintah-kejar-pajak-orang-kaya-bukan-rakyat-kecil,"YLKI Tolak PPN 12%: Pemerintah Kejar Pajak Orang Kaya, Bukan Rakyat Kecil",liputan6.com,"YLKI Rejects 12% VAT: Government Pursues Taxes on the Rich, Not the Small People",0.0625,1
391,391,https://www.liputan6.com/tekno/read/5798888/ppn-12-trending-topic-warganet-ramai-ramai-tolak-kenaikan-pajak,"PPN 12% Trending Topic, Warganet Ramai-Ramai Tolak Kenaikan Pajak",liputan6.com,"VAT 12% Trending Topic, Many Netizens Reject Tax Increase",0.5,1
392,392,https://www.liputan6.com/bisnis/read/5797797/ppn-naik-jadi-12-bisa-kurangi-beban-utang,PPN Naik Jadi 12% Bisa Kurangi Beban Utang,liputan6.com,VAT Increase to 12% Can Reduce Debt Burden,0.0,1
393,393,https://www.liputan6.com/hot/read/5797403/dampak-kenaikan-ppn-jadi-12-persen-tahun-depan-bagi-pelaku-usaha,Dampak Kenaikan PPN Jadi 12 Persen Tahun Depan bagi Pelaku Usaha,liputan6.com,Impact of VAT Increase to 12 Percent Next Year for Business Actors,0.0,1
394,394,https://www.liputan6.com/hot/read/5797152/6-fakta-ppn-12-tertinggi-di-asean-apa-dampaknya-bagi-masyarakat-indonesia,"6 Fakta PPN 12% Tertinggi di ASEAN, Apa Dampaknya bagi Masyarakat Indonesia?",liputan6.com,"6 Facts about the Highest 12% VAT in ASEAN, What is the Impact on Indonesian People?",0.0,1
395,395,https://www.liputan6.com/bisnis/read/5797234/mengenal-frugal-living-yang-ramai-di-medsos-usai-ppn-12-tetap-berlaku-2025,Mengenal Frugal Living yang Ramai di Medsos Usai PPN 12% Tetap Berlaku 2025,liputan6.com,Get to know Frugal Living which is busy on social media after 12% VAT remains in effect in 2025,0.06666666666666667,1
396,396,https://www.liputan6.com/bisnis/read/5794830/waspada-ppn-12-mulai-2025-picu-phk-massal,Waspada PPN 12% mulai 2025 Picu PHK Massal,liputan6.com,"Beware of 12% VAT starting 2025, triggering mass layoffs",0.0,1
397,397,https://www.liputan6.com/bisnis/read/5793228/tarif-ppn-naik-12-siap-siap-ongkos-infrastruktur-membengkak,"Tarif PPN Naik 12%, Siap-Siap Ongkos Infrastruktur Membengkak",liputan6.com,"VAT Rates Increase by 12%, Get Ready for Swelling Infrastructure Costs",0.2,1
398,398,https://www.liputan6.com/saham/read/5793291/ppn-12-berlaku-pada-2025-saham-saham-ini-bakal-kena-getahnya,"PPN 12% Berlaku pada 2025, Saham-Saham Ini Bakal Kena Getahnya",liputan6.com,"12% VAT will take effect in 2025, these shares will be affected",0.0,1
399,399,https://www.liputan6.com/bisnis/read/5787733/catat-ppn-12-tetap-berlaku-di-2025,"Catat, PPN 12% Tetap Berlaku di 2025",liputan6.com,"Note, 12% VAT will still apply in 2025",0.0,1
400,400,https://www.liputan6.com/bisnis/read/5773435/menko-airlangga-bicara-terkait-kepastian-ppn-12-hingga-subsidi-bbm,Menko Airlangga Bicara Terkait Kepastian PPN 12% hingga Subsidi BBM,liputan6.com,Coordinating Minister Airlangga talks about the certainty of 12% VAT on fuel subsidies,0.0,1
401,401,https://www.liputan6.com/bisnis/read/5743482/orang-dekat-prabowo-tak-setuju-jika-ppn-naik-jadi-12-di-2025-ini-alasannya,"Orang Dekat Prabowo Tak Setuju Jika PPN Naik jadi 12% di 2025, Ini Alasannya",liputan6.com,"People Close to Prabowo Disagree If VAT Increases to 12% in 2025, Here's the Reason",0.0,1
402,402,https://www.liputan6.com/bisnis/read/5713046/ppn-naik-jadi-12-bisa-bantu-biayai-program-makan-bergizi-gratis,PPN Naik Jadi 12% Bisa Bantu Biayai Program Makan Bergizi Gratis,liputan6.com,VAT Increase to 12% Can Help Fund Free Nutritious Meal Program,0.4,1
403,403,https://www.liputan6.com/bisnis/read/5705798/prabowo-belum-tentu-naikkan-ppn-12-tahun-depan-ini-syaratnya,"Prabowo Belum Tentu Naikkan PPN 12% Tahun Depan, Ini Syaratnya",liputan6.com,"Prabowo will not necessarily increase VAT by 12% next year, these are the conditions",0.0,1
404,404,https://www.liputan6.com/bisnis/read/5700753/top-3-ppn-bakal-naik-12,Top 3: PPN Bakal Naik 12%,liputan6.com,Top 3: VAT will increase by 12%,0.5,1
405,405,https://www.liputan6.com/bisnis/read/5700284/ppn-bakal-naik-12-mimpi-buruk-bagi-rakyat,"PPN Bakal Naik 12 %, Mimpi Buruk bagi Rakyat?",liputan6.com,"VAT will increase by 12%, a nightmare for the people?",0.0,1
406,406,https://www.liputan6.com/bisnis/read/5686531/pengusaha-ritel-kerek-daya-beli-dulu-baru-naikkan-ppn-12,Pengusaha Ritel: Kerek Daya Beli Dulu Baru Naikkan PPN 12%,liputan6.com,Retail Entrepreneurs: Increase Purchasing Power First Then Increase VAT 12%,0.25,1
407,407,https://www.liputan6.com/bisnis/read/5686487/rencana-ppn-12-hingga-nasib-cukai-minuman-manis-ada-di-tangan-prabowo,Rencana PPN 12% hingga Nasib Cukai Minuman Manis Ada di Tangan Prabowo,liputan6.com,12% VAT plan and the fate of excise on sweet drinks is in Prabowo's hands,0.35,1
408,408,https://www.liputan6.com/bisnis/read/5686322/pengusaha-minta-pemerintah-tunda-kenaikan-ppn-12-kasihan-kelas-menengah,Pengusaha Minta Pemerintah Tunda Kenaikan PPN 12%: Kasihan Kelas Menengah,liputan6.com,Entrepreneurs Ask Government to Postpone 12% VAT Increase: Poor Middle Class,-0.2,0
409,409,https://www.liputan6.com/bisnis/read/5673215/ppn-naik-jadi-12-siap-siap-harga-barang-makin-mahal,"PPN Naik jadi 12%, Siap-Siap Harga Barang Makin Mahal",liputan6.com,"VAT Increases to 12%, Get Ready for Prices of Goods to Get More Expensive",0.06666666666666665,1
410,410,https://www.liputan6.com/bisnis/read/5659024/pengusaha-mal-tolak-ppn-12-gerus-daya-beli-masyarakat,Pengusaha Mal Tolak PPN 12%: Gerus Daya Beli Masyarakat,liputan6.com,Mall Entrepreneurs Reject 12% VAT: Eroding People's Purchasing Power,0.0,1
411,411,https://www.liputan6.com/bisnis/read/5654102/ppn-bakal-naik-tahun-depan-siap-siap,"PPN Bakal Naik Tahun Depan, Siap-Siap!",liputan6.com,"VAT Will Increase Next Year, Get Ready!",0.125,1
412,412,https://www.liputan6.com/bisnis/read/5639188/minta-rencana-ppn-12-di-2025-ditunda-faisal-basri-rasa-keadilannya-di-mana,"Minta Rencana PPN 12% di 2025 ditunda, Faisal Basri: Rasa Keadilannya di Mana?",liputan6.com,"Asking for the 12% VAT plan in 2025 to be postponed, Faisal Basri: Where is the sense of justice?",0.0,1
413,413,https://www.liputan6.com/news/read/5561796/ppn-naik-12-pengamat-tak-mungkin-presiden-naikin-bbm-lagi,"PPN Naik 12%, Pengamat: Tak Mungkin Presiden Naikin BBM Lagi",liputan6.com,"VAT Increases 12%, Observer: It's Impossible for the President to Increase Fuel Again",-0.6666666666666666,0
